date,symbol,open,high,low,close,volume
2025-11-18,XOM,117.26,119.48,116.48,119.03,15808518
2025-11-19,XOM,116.85,118.18,115.93,117.35,15919239
2025-11-20,XOM,117.98,119.005,116.74,117.02,14401011
2025-11-21,XOM,116.99,117.38,115.65,117.08,15667596
2025-11-24,XOM,117.2,117.2,114.74,115.97,18034923
2025-11-25,XOM,115.18,115.9,114.19,114.51,14434558
2025-11-26,XOM,114.41,115.7391,114.31,114.77,11650597
2025-11-28,XOM,114.95,118.74,114.82,115.92,7240825
2025-12-01,XOM,116.1,117.41,116.1,116.63,12658100
2025-12-02,XOM,116.44,116.6,114.69,115.38,14607704
2025-12-03,XOM,115.945,117.98,115.875,117.8,16819130
2025-12-04,XOM,117.5,118.34,116.66,117.14,13686897
2025-12-05,XOM,116.75,118.775,116.41,116.54,12516864
2025-12-08,XOM,115.83,117.0,115.04,115.98,14856756
2025-12-09,XOM,116.9,120.47,116.89,118.25,23781621
2025-12-10,XOM,118.725,119.865,118.37,119.54,19845192
2025-12-11,XOM,119.11,120.36,119.065,119.54,14781787
2025-12-12,XOM,119.44,119.92,118.31,118.82,14459538
2025-07-24,NFLX,1177.8,1183.5,1162.6601,1180.76,3845570
2025-07-25,NFLX,1178.415,1187.32,1174.3825,1180.49,2629260
2025-07-28,NFLX,1181.2,1197.7899,1168.53,1174.6,3446958
2025-07-29,NFLX,1179.0,1179.6,1163.29,1168.74,2752489
2025-07-30,NFLX,1168.55,1184.85,1166.1,1184.2,2922731
2025-07-31,NFLX,1184.8,1190.0,1157.74,1159.4,3712949
2025-08-01,NFLX,1163.01,1178.505,1152.85,1158.6,3890950
2025-08-04,NFLX,1167.65,1177.0,1162.615,1170.99,2244702
2025-08-05,NFLX,1171.0,1171.71,1144.71,1147.87,2660735
2025-08-06,NFLX,1153.52,1181.375,1151.8701,1178.48,3362161
2025-08-07,NFLX,1181.76,1191.22,1168.2,1180.37,2628321
2025-08-08,NFLX,1183.19,1214.11,1180.3701,1211.64,3816689
2025-08-11,NFLX,1214.01,1223.07,1201.93,1218.31,2455648
2025-08-12,NFLX,1225.0,1231.99,1206.505,1225.28,2282627
2025-08-13,NFLX,1234.0,1237.12,1203.0,1204.44,2762355
2025-08-14,NFLX,1209.89,1244.09,1207.03,1230.56,3904668
2025-08-15,NFLX,1234.04,1246.941,1227.88,1238.95,2767804
2025-08-18,NFLX,1235.63,1251.1599,1235.45,1245.09,2111087
2025-08-19,NFLX,1240.2,1240.9999,1192.79,1214.15,3707731
2025-08-20,NFLX,1218.0,1222.9999,1193.3101,1213.86,2434398
2025-08-21,NFLX,1211.43,1221.3999,1197.635,1206.21,2047178
2025-08-22,NFLX,1208.88,1213.62,1198.23,1204.65,3128133
2025-08-25,NFLX,1201.65,1233.8,1199.0,1218.07,2812036
2025-08-26,NFLX,1220.21,1231.4999,1212.2,1226.09,1985714
2025-08-27,NFLX,1223.61,1229.21,1213.0,1223.5,1664526
2025-08-28,NFLX,1222.79,1237.891,1214.2681,1231.45,1950336
2025-08-29,NFLX,1227.97,1228.79,1201.15,1208.25,3209817
2025-09-02,NFLX,1197.0,1215.4,1182.8,1214.11,2303269
2025-09-03,NFLX,1205.14,1226.9999,1203.38,1226.18,2441424
2025-09-04,NFLX,1223.2,1257.48,1223.09,1257.48,3023506
2025-09-05,NFLX,1260.0,1267.1,1239.0201,1243.82,2379673
2025-09-08,NFLX,1248.54,1252.0405,1232.0,1244.76,1915053
2025-09-09,NFLX,1246.67,1265.721,1246.67,1263.25,2219655
2025-09-10,NFLX,1263.975,1267.0,1246.355,1247.71,2701015
2025-09-11,NFLX,1251.0,1253.445,1192.0,1203.5,5682286
2025-09-12,NFLX,1203.055,1211.78,1182.4,1188.44,3784944
2025-09-15,NFLX,1188.4,1207.24,1173.2076,1202.26,2909277
2025-09-16,NFLX,1205.64,1208.9999,1197.28,1200.51,2404686
2025-09-17,NFLX,1221.02,1233.93,1206.605,1228.5,3459796
2025-09-18,NFLX,1220.82,1233.0,1205.5,1207.78,3169105
2025-09-19,NFLX,1218.62,1229.9499,1208.1,1226.97,4947590
2025-09-22,NFLX,1221.9,1229.76,1214.2432,1227.37,2546814
2025-09-23,NFLX,1227.33,1227.79,1208.47,1218.47,2499146
2025-09-24,NFLX,1218.61,1221.5,1194.2,1203.95,2773127
2025-09-25,NFLX,1203.09,1216.84,1191.51,1208.24,1997783
2025-09-26,NFLX,1205.42,1214.0,1200.0,1210.61,1944957
2025-09-29,NFLX,1205.0,1224.49,1187.54,1206.41,3033174
2025-09-30,NFLX,1206.41,1208.5,1178.0,1198.92,3830304
2025-10-01,NFLX,1175.49,1179.14,1163.21,1170.9,4110221
2025-10-02,NFLX,1161.5,1163.33,1134.0,1162.53,4685467
2025-10-03,NFLX,1165.0,1168.0,1143.22,1153.32,3137365
2025-10-06,NFLX,1160.37,1163.58,1145.45,1163.31,2968596
2025-10-07,NFLX,1177.79,1201.365,1177.46,1191.06,3309094
2025-10-08,NFLX,1197.11,1217.39,1192.0,1214.25,2851353
2025-10-09,NFLX,1214.25,1237.5,1211.82,1231.07,2824077
2025-10-10,NFLX,1229.0,1247.0,1219.1,1220.08,4279776
2025-10-13,NFLX,1221.35,1231.12,1206.81,1219.03,2460783
2025-10-14,NFLX,1214.75,1224.2899,1203.1,1215.35,2362446
2025-10-15,NFLX,1213.01,1219.62,1201.61,1203.29,2025194
2025-10-16,NFLX,1212.15,1216.71,1176.0,1183.59,2832619
2025-10-17,NFLX,1183.6,1203.12,1178.95,1199.36,2957101
2025-10-20,NFLX,1207.875,1247.76,1206.9,1238.56,3986235
2025-10-21,NFLX,1242.83,1248.5999,1231.76,1241.35,6508234
2025-10-22,NFLX,1142.9,1157.6,1112.51,1116.37,14789025
2025-10-23,NFLX,1126.9,1127.8285,1099.73,1113.59,6849722
2025-10-24,NFLX,1111.0,1114.51,1094.41,1094.69,6028025
2025-10-27,NFLX,1100.67,1102.28,1087.3,1094.56,4691114
2025-10-28,NFLX,1094.0,1116.9799,1093.0083,1102.5,4020901
2025-10-29,NFLX,1099.84,1108.55,1096.0,1100.41,3399487
2025-10-30,NFLX,1094.4,1106.16,1088.11,1089.0,4158099
2025-10-31,NFLX,1105.39,1134.88,1101.98,1118.86,6866500
2025-11-03,NFLX,1133.24,1133.5,1075.15,1100.09,5863439
2025-11-04,NFLX,1099.99,1104.5999,1086.68,1092.96,3871780
2025-11-05,NFLX,1085.0,1100.85,1073.3701,1098.46,3538577
2025-11-06,NFLX,1094.58,1103.7,1085.13,1097.02,3653170
2025-11-07,NFLX,1094.175,1108.22,1087.5,1103.66,4412534
2025-11-10,NFLX,1106.715,1128.2,1104.05,1120.07,3692900
2025-11-11,NFLX,1117.6,1139.2199,1112.8,1136.44,2796594
2025-11-12,NFLX,1138.17,1164.3399,1128.26,1157.5,3922057
2025-11-13,NFLX,1158.5,1167.33,1145.69,1154.23,4014359
2025-11-14,NFLX,1142.73,1142.73,1107.21,1112.17,4760713
2025-11-17,NFLX,110.75,111.85,109.55,110.29,25945780
2025-11-18,NFLX,110.29,115.25,109.2,114.09,43440565
2025-11-19,NFLX,113.0,113.34,108.61,110.0,31868089
2025-11-20,NFLX,111.0,111.1,105.39,105.67,36918546
2025-11-21,NFLX,105.13,106.53,103.81,104.31,41232687
2025-11-24,NFLX,104.25,108.04,103.32,106.97,62918292
2025-11-25,NFLX,106.12,106.3,103.82,104.4,35122559
2025-11-26,NFLX,105.74,106.95,105.22,106.14,27951013
2025-11-28,NFLX,106.435,107.94,106.24,107.58,15021609
2025-12-01,NFLX,106.51,109.335,106.31,109.13,24873385
2025-12-02,NFLX,109.205,109.73,107.52,109.35,25762983
2025-12-03,NFLX,106.59,106.87,102.03,103.96,53593403
2025-12-04,NFLX,103.57,103.8,101.77,103.22,51779136
2025-12-05,NFLX,98.775,104.79,97.74,100.24,133363601
2025-12-08,NFLX,99.87,99.89,95.3,96.79,99591582
2025-12-09,NFLX,97.03,97.24,95.45,96.71,51498294
2025-12-10,NFLX,96.735,96.97,92.35,92.71,74129272
2025-12-11,NFLX,93.895,94.82,92.76,94.09,43949009
2025-12-12,NFLX,95.5,96.92,94.65,95.19,49323122
2025-07-24,ADBE,371.9,375.9974,370.61,371.69,2692132
2025-07-25,ADBE,372.31,372.405,369.51,370.74,2053161
2025-07-28,ADBE,371.03,372.59,368.72,369.47,2984225
2025-07-29,ADBE,370.45,376.16,369.7101,370.7,4234200
2025-07-30,ADBE,370.68,370.72,363.48,364.0,3295204
2025-07-31,ADBE,362.26,362.5,354.27,357.69,4513089
2025-08-01,ADBE,355.95,356.29,347.46,347.8,4307890
2025-08-04,ADBE,351.16,351.21,338.04,338.85,6449344
2025-08-05,ADBE,339.305,342.735,337.35,338.74,3908970
2025-08-06,ADBE,341.65,345.66,339.19,345.62,3347165
2025-08-07,ADBE,344.04,347.38,332.65,338.27,4661824
2025-08-08,ADBE,338.675,341.5684,336.37,341.05,3507764
2025-08-11,ADBE,334.53,343.4035,332.465,333.65,4366242
2025-08-12,ADBE,333.52,338.76,330.04,338.43,3572414
2025-08-13,ADBE,339.54,351.76,337.55,351.07,4375105
2025-08-14,ADBE,349.5,351.5599,346.1,348.58,3745646
2025-08-15,ADBE,348.33,357.29,348.0,354.85,3718652
2025-08-18,ADBE,355.68,358.39,353.0,357.24,2922973
2025-08-19,ADBE,359.215,364.24,358.12,361.03,2808040
2025-08-20,ADBE,361.68,363.0,353.2,353.43,3727897
2025-08-21,ADBE,349.91,353.82,347.0,353.43,2363230
2025-08-22,ADBE,355.8,362.65,354.0,362.09,3058636
2025-08-25,ADBE,362.56,364.65,361.4,363.21,2259516
2025-08-26,ADBE,363.03,363.23,353.695,354.91,4067395
2025-08-27,ADBE,355.98,360.37,355.16,356.35,2353776
2025-08-28,ADBE,357.63,358.26,349.11,353.96,3803095
2025-08-29,ADBE,353.995,357.25,352.455,356.7,2639259
2025-09-02,ADBE,350.24,352.7131,341.28,345.63,4229423
2025-09-03,ADBE,345.72,348.51,343.36,348.5,3004697
2025-09-04,ADBE,342.24,344.405,331.5,344.31,4918293
2025-09-05,ADBE,345.805,354.67,345.1013,348.97,4662587
2025-09-08,ADBE,348.855,358.82,343.59,358.66,5043305
2025-09-09,ADBE,362.75,362.75,353.03,354.06,4324857
2025-09-10,ADBE,356.29,359.19,348.12,350.16,4552514
2025-09-11,ADBE,354.685,355.25,347.16,350.55,11804184
2025-09-12,ADBE,361.1,366.5,341.61,349.36,14146624
2025-09-15,ADBE,350.5,358.0,345.05,347.1,6768570
2025-09-16,ADBE,350.155,356.94,348.3173,352.73,6696990
2025-09-17,ADBE,353.18,365.0,353.18,362.07,6449922
2025-09-18,ADBE,366.86,370.86,365.85,367.46,4752377
2025-09-19,ADBE,368.94,370.31,362.54,365.9,7693030
2025-09-22,ADBE,364.16,365.38,359.36,364.08,4709584
2025-09-23,ADBE,364.175,368.73,361.295,361.78,3831134
2025-09-24,ADBE,355.595,355.595,347.8,353.27,6140007
2025-09-25,ADBE,351.91,357.0,351.5,354.16,3336731
2025-09-26,ADBE,353.71,360.715,352.775,360.37,3072990
2025-09-29,ADBE,362.04,363.17,358.8,359.42,4075860
2025-09-30,ADBE,360.54,362.0,349.9024,352.75,5360695
2025-10-01,ADBE,347.16,349.8299,340.05,343.72,6505709
2025-10-02,ADBE,343.76,351.73,342.42,351.48,3955434
2025-10-03,ADBE,352.0,352.5926,346.305,346.74,3122111
2025-10-06,ADBE,346.93,357.34,342.04,350.14,5340202
2025-10-07,ADBE,352.59,353.33,344.24,348.31,3275506
2025-10-08,ADBE,350.0,354.05,347.52,348.77,3285027
2025-10-09,ADBE,349.77,350.6,344.3,347.47,2895504
2025-10-10,ADBE,347.91,348.72,336.94,337.51,4282397
2025-10-13,ADBE,339.25,340.2765,335.61,339.32,3020060
2025-10-14,ADBE,335.22,338.82,332.72,335.94,3036889
2025-10-15,ADBE,335.42,335.6,329.205,330.63,3929948
2025-10-16,ADBE,333.86,336.65,327.5,329.23,4570870
2025-10-17,ADBE,327.745,335.1,327.7,333.26,4035035
2025-10-20,ADBE,334.64,344.2,334.25,343.4,3903166
2025-10-21,ADBE,343.59,358.37,343.32,357.55,4389672
2025-10-22,ADBE,355.48,360.19,352.8701,354.09,3436003
2025-10-23,ADBE,352.51,354.35,348.71,354.12,2408077
2025-10-24,ADBE,357.21,358.1,353.29,353.52,2016850
2025-10-27,ADBE,355.57,358.56,352.4135,357.8,2828152
2025-10-28,ADBE,360.0,363.7,357.8,359.91,3005594
2025-10-29,ADBE,355.515,355.515,337.05,337.86,6746464
2025-10-30,ADBE,338.2,344.6951,333.1,339.24,4373224
2025-10-31,ADBE,338.7,341.26,336.8,340.31,3763381
2025-11-03,ADBE,340.31,342.46,332.88,337.47,3916593
2025-11-04,ADBE,335.02,340.55,332.81,335.35,3694266
2025-11-05,ADBE,332.61,336.84,331.24,335.53,2629651
2025-11-06,ADBE,333.0,333.2,324.55,327.35,3888696
2025-11-07,ADBE,325.83,331.01,323.0329,326.95,4112574
2025-11-10,ADBE,328.0,329.9576,325.0,328.85,3086999
2025-11-11,ADBE,329.5,334.0,329.13,333.22,2827150
2025-11-12,ADBE,333.61,338.4,333.1752,337.05,2990154
2025-11-13,ADBE,335.01,340.0,332.795,333.6,3084558
2025-11-14,ADBE,332.91,333.75,328.59,331.11,2761396
2025-11-17,ADBE,331.105,332.38,324.43,325.07,3299999
2025-11-18,ADBE,323.78,326.64,320.8,324.47,3286395
2025-11-19,ADBE,323.175,323.36,315.175,318.11,3738436
2025-11-20,ADBE,318.87,323.1847,312.09,312.4,3884778
2025-11-21,ADBE,313.565,327.75,311.585,324.19,4825412
2025-11-24,ADBE,325.0,325.77,318.34,318.73,5414378
2025-11-25,ADBE,317.77,321.52,315.57,319.55,3765001
2025-11-26,ADBE,319.2,321.67,316.1,317.52,3024994
2025-11-28,ADBE,317.8,322.31,317.52,320.13,1802225
2025-12-01,ADBE,316.39,326.14,316.11,322.85,3651321
2025-12-02,ADBE,321.62,325.96,318.08,322.81,3959502
2025-12-03,ADBE,321.98,326.99,320.63,326.78,3082184
2025-12-04,ADBE,328.57,330.89,324.12,328.73,3592313
2025-12-05,ADBE,330.6,348.59,329.71,346.26,7650368
2025-12-08,ADBE,347.445,348.4799,338.06,339.12,4215422
2025-12-09,ADBE,341.4,347.775,338.48,344.32,4250350
2025-12-10,ADBE,342.125,347.92,340.565,343.13,6789914
2025-12-11,ADBE,341.645,357.0,333.79,350.43,10158661
2025-12-12,ADBE,351.54,362.71,349.0901,356.43,5483921
